Time,THCP,THCP01,THCP02,THCP03,THCP04,THCP05,THCP06,THCP07,THCP08,THCP09,THCP10,THCP11,THCP12,THCP13,THCP14,THCP15,THCP16,THCP17,GAS,GAS01,GAS02,GAS03,GAS04,GAS05,GAS06,GAS07,GAS08,GAS09,GAS10,GAS11,GAS12,GAS13,GAS14,GAS15,GAS16,GAS17
237.32166,149.05874,158.76349,136.9877,304.90658,319.32099,329.81434,199.83741,151.93763,124.0047,324.04259,318.81475,322.3552,222.49298,157.72872,131.42961,348.28572,318.30673,321.1419,1.4819046,1.5566808,1.471681,3.956711,4.435164,4.6218198,2.0466125,1.8290172,1.7256572,4.605611,4.917902,5.0714987,3.1911053,2.2360385,1.9540714,5.6813079,5.4930575,5.6032229
237.60512,145.41597,156.53783,136.41288,304.13943,317.53914,328.79969,196.20429,149.73284,121.68499,321.69558,317.42112,319.93964,216.77842,154.46703,128.44855,344.30327,319.03399,322.8203,1.5092897,1.5636085,1.4643354,4.0239132,4.3855305,4.5575387,2.1177406,1.8139878,1.6657284,4.6246748,4.7406448,4.7185108,3.5055359,2.208505,1.8613858,5.6312422,5.3673237,5.2251983
237.90315,141.86525,155.64929,136.27762,303.4279,315.76228,328.16719,193.30708,147.02197,120.99793,319.74552,314.61078,317.01964,211.67174,151.68109,125.99271,340.40992,318.05149,322.13545,1.5287031,1.5709104,1.4632938,4.0218864,4.3186207,4.5012507,2.1541456,1.7802532,1.6129969,4.5756777,4.4507898,4.4362011,3.6504665,2.1662086,1.7906838,5.5730015,4.9803172,4.7852706
238.22315,137.12828,155.31222,136.29486,301.89711,314.60517,326.81747,190.71729,144.88449,120.31805,317.66747,310.93657,315.3426,207.17047,148.77574,123.88437,336.18215,314.44923,319.75084,1.5309264,1.5704043,1.4591542,3.8706883,4.259697,4.3499205,2.1804891,1.7433442,1.5563919,4.4715797,4.1800635,4.2750245,3.8651198,2.1321516,1.7363136,5.5768953,4.525978,4.4257344
238.50349,133.26259,155.41899,136.20427,299.46548,313.77384,324.32768,188.14499,144.25004,118.9919,315.54117,307.29487,312.67818,203.26377,145.17492,121.93655,331.68836,310.21787,316.37714,1.5507972,1.5751253,1.4430358,3.7127871,4.1950114,4.1402578,2.1968893,1.7421588,1.5187226,4.2871705,3.9990512,4.0477822,3.9192778,2.1230228,1.7046053,5.2425793,4.2728431,4.1981465
238.816,130.99307,154.94911,136.02407,296.27894,312.55671,320.58223,185.95094,143.37723,117.85571,312.82193,303.20922,306.82488,198.68074,141.43383,119.61827,327.05502,305.80512,312.62123,1.5736984,1.5680947,1.4208032,3.6050819,4.0722794,3.8758366,2.1997256,1.7254517,1.4912281,4.1775245,3.7991474,3.7315064,3.7760093,2.07781,1.6791408,5.1867613,4.0785645,4.0556284
239.11662,130.41602,153.93782,135.56974,292.33471,310.87877,316.40834,183.80019,141.94885,116.60666,308.99382,298.06947,301.32825,194.21415,138.1313,117.11918,322.10236,301.19945,309.06018,1.6282853,1.5416128,1.3701593,3.4939775,3.8873426,3.611915,2.3804764,1.750562,1.492038,4.0299865,3.5909729,3.5860735,4.8559574,2.2052201,1.7143558,5.2236908,3.9315109,3.9835999
239.418,131.22403,153.48857,134.44119,289.61534,308.93391,312.74801,181.93911,140.02243,116.0165,303.95457,292.97739,297.71596,194.67159,135.40473,115.00164,317.04136,296.9233,306.05059,1.7451202,1.5311388,1.3338793,3.519269,3.7549392,3.5494745,2.6923296,1.7993163,1.5190575,3.9862382,3.559039,3.639236,6.1495577,2.4037689,1.8006248,5.3196142,3.9091931,3.962151
239.70789,132.51966,153.68356,132.48308,287.48764,307.33228,309.52825,180.27302,137.71217,115.55107,298.57545,288.18058,295.30087,196.7378,132.84042,113.11543,312.25122,293.09263,303.76354,1.7877591,1.5499358,1.3392101,3.5646614,3.7197088,3.6218126,2.7357895,1.8678622,1.5581332,4.091631,3.6473742,3.7376708,5.8419951,2.516697,1.8672172,5.8994474,4.0873975,4.0155616
240.0125,133.20511,153.62807,130.19568,283.57404,306.1054,307.57322,178.41973,135.52137,114.56442,293.25095,283.46005,293.28235,195.63523,130.4433,111.35868,307.88297,289.48014,301.79448,1.7615507,1.5208847,1.3202737,3.4884299,3.7479333,3.7518087,2.769964,1.8340261,1.5248885,4.2162053,3.6290642,3.7351518,5.9104254,2.4784161,1.8279825,6.6915251,4.1950134,4.0104779
240.30037,132.81303,152.87564,128.01939,279.1344,305.18655,306.46712,175.89924,133.69857,113.90396,287.81274,280.15783,291.82261,192.60951,128.28876,109.90308,302.9703,286.40861,300.34458,1.8042584,1.5047743,1.2991405,3.328149,3.7346796,3.7919458,2.9061021,1.8675993,1.5321094,4.188093,3.6563227,3.7425077,6.2870784,2.5923586,1.8552999,6.8987318,4.2862816,4.0460952
240.61089,132.02723,151.77996,125.94092,275.44862,304.46493,305.14039,172.22373,132.38245,114.00333,282.923,279.25057,290.65456,188.16951,126.33052,108.68333,298.52089,284.33208,299.52987,1.7463655,1.4674414,1.2924959,3.4942889,3.7788852,3.7815539,2.7998626,1.8488054,1.544945,4.668702,3.8846286,3.833206,5.6021826,2.5259472,1.8445751,7.5890226,4.4598445,4.2128802
240.91901,130.51317,150.30729,123.87959,272.93156,303.1515,303.84452,167.49211,130.95784,113.81963,279.34832,278.70764,289.66246,183.72555,124.82644,107.70723,293.96493,283.26174,299.30638,1.7261428,1.4515651,1.2799692,3.5375759,3.7174872,3.761172,2.8109594,1.8722207,1.5326174,4.6746777,3.9137608,3.8403729,6.1292659,2.5793505,1.8379526,6.3299325,4.3017876,4.1970064
241.22051,127.72134,148.04134,121.85068,271.11879,300.68239,302.90507,163.26422,128.93739,112.37111,276.54336,277.60608,288.90871,179.83974,124.01406,107.12372,289.39004,282.5448,299.15304,1.636075,1.3528024,1.2296459,3.2423272,3.513189,3.6944967,2.7095417,1.7582357,1.4843412,3.8474408,3.6653065,3.7620749,6.073164,2.5837143,1.8791974,5.0042817,4.1350301,4.1324691
241.50915,124.44011,145.33382,119.61927,268.25782,297.62341,301.62548,159.79218,126.77946,110.45837,272.46837,276.35647,288.47194,175.52402,123.17249,106.43851,285.34142,281.53408,297.91835,1.4403881,1.2380971,1.1544472,2.9670663,3.320238,3.5547568,2.2781308,1.5567164,1.3549234,3.4761035,3.4877923,3.6920367,4.7205232,2.1126469,1.6105615,4.5077967,3.8865345,3.8849581
241.81195,121.48702,142.39242,116.98274,264.28904,293.49502,299.16534,156.71215,124.93896,108.83027,267.86196,274.91813,288.56515,171.24174,121.67062,105.0748,282.09592,280.24587,294.69734,1.2986989,1.1977841,1.1372206,2.8066924,3.2006805,3.4364919,2.0003343,1.5052258,1.3389714,3.3277786,3.4459771,3.7188984,3.9628199,1.9785351,1.5360562,4.4642344,3.8060717,3.6802979
242.11928,119.48742,139.35824,114.63589,260.63646,288.76389,296.14964,153.82585,123.43516,107.47541,263.66639,273.62462,289.32469,167.47169,119.81558,103.70871,280.11667,278.81014,290.26521,1.3207739,1.2157695,1.1550023,2.7950327,3.1111436,3.3589743,1.9992952,1.5315704,1.357672,3.338619,3.4521193,3.7407895,3.7760922,1.9797964,1.5347484,4.5942566,3.7792714,3.5224732
242.40864,118.17283,136.31135,112.90014,257.82144,284.41948,293.3429,151.07355,121.89368,106.04789,260.30022,272.77114,290.32224,164.13552,118.18144,102.79703,278.20609,277.15179,285.95069,1.2412872,1.1503041,1.1032463,2.7111764,3.0030609,3.2782726,1.819833,1.4329606,1.2846276,3.1768334,3.369163,3.6551109,3.2631324,1.8355386,1.4641486,4.2889926,3.6606313,3.4311469
242.7096,116.98729,133.41739,111.45162,255.57128,280.81209,291.01301,148.51516,120.06787,104.18539,257.43953,272.4662,291.26703,161.12726,116.95717,101.9432,275.52365,275.31629,282.41016,1.2172321,1.1350331,1.094085,2.6965281,2.9726966,3.2508065,1.7861786,1.4092904,1.267127,3.1588616,3.3724507,3.6001613,3.2250402,1.8063217,1.4551275,4.177216,3.6260924,3.4666486
243.00113,115.76577,130.9039,110.04369,253.72869,277.67766,289.20901,145.6551,117.91064,102.10516,254.95577,272.5559,291.63938,158.27524,115.7027,100.59737,272.4211,273.37449,279.81464,1.2409893,1.1347831,1.0917334,2.6823061,2.9582565,3.2477404,1.8435587,1.4247095,1.2801657,3.1157886,3.3750505,3.5674306,3.4472126,1.8822057,1.5150636,3.9691316,3.5991024,3.5801053
243.31321,114.23838,128.78106,108.38919,252.08461,275.01817,287.93302,142.10021,115.65169,100.39959,252.88577,272.08483,291.62084,155.54242,114.01139,98.562071,269.33754,271.49911,278.6826,1.2300177,1.1315779,1.0910106,2.6475268,2.9520662,3.2760852,1.826786,1.4197402,1.2888314,3.0608132,3.3012522,3.5639665,3.3930175,1.8678843,1.525426,3.8868329,3.5637371,3.7066805
243.60104,112.05409,126.66248,106.27408,250.30114,273.19267,286.93573,138.28834,113.62549,98.902479,251.13721,270.45584,291.11123,152.96383,111.89009,96.227653,266.40625,269.84322,278.76249,1.2333673,1.1211745,1.0809515,2.6249447,2.9470433,3.2729243,1.8327378,1.4209816,1.2905926,3.1102427,3.2266828,3.5463224,3.411838,1.8774404,1.5316346,4.1345529,3.6102375,3.8134924
243.90652,109.5899,124.24622,103.83761,247.86997,271.94763,286.0294,134.93541,111.73975,96.653146,249.32142,268.19402,290.09057,150.57713,109.94492,94.018229,263.82144,268.39005,278.97646,1.2432034,1.1159713,1.0796964,2.5778974,2.9399354,3.2458955,1.9224981,1.4391442,1.3088137,3.0834727,3.1855241,3.5121978,3.9343638,1.9599669,1.56962,4.1423152,3.6024221,3.8193148
244.2014,108.03107,121.50604,101.54388,244.75518,270.5451,285.25346,132.16152,109.35165,94.774992,247.02636,265.69952,288.60926,148.10877,108.40713,91.96318,261.56684,266.8875,279.17891,1.2710561,1.1158343,1.0724703,2.5254124,2.8979817,3.2217495,1.9915923,1.4447153,1.3154826,3.0019597,3.1022678,3.4708583,4.1206656,1.9482217,1.5538074,3.9678987,3.4763153,3.7372429
244.50022,107.75237,119.00901,99.521258,242.00094,269.63977,284.53012,129.74697,107.43644,95.502377,244.73226,262.82918,286.67326,145.8514,107.07942,90.521229,259.3528,265.36763,278.92911,1.4745137,1.1928676,1.1227416,2.586144,2.9702406,3.2416606,2.3750524,1.601917,1.4367582,3.1312924,3.1815295,3.5285598,5.026659,2.2713246,1.7639223,4.5134107,3.661818,3.7782595
244.81419,108.21009,116.91379,97.31244,240.16667,269.34126,283.39612,127.54827,106.97462,97.250063,243.07254,259.67586,285.69464,144.48012,105.92398,90.527396,257.99825,264.06974,277.41122,1.6348544,1.2894884,1.1848256,2.9019419,3.1295093,3.2579687,2.7999578,1.7365808,1.5108316,3.8573205,3.3337674,3.6031541,6.4389164,2.4717232,1.8447921,6.5142932,3.9352618,3.6658582
245.10104,108.69043,115.03152,95.712594,239.20208,269.18998,281.71009,125.84663,107.45718,97.669401,241.82746,257.20385,285.98312,143.51936,105.55206,91.915426,257.54696,263.08428,275.1664,1.4842654,1.217318,1.1190745,2.8248525,3.0663318,3.1827159,2.4554735,1.6236799,1.3950795,3.6490343,3.2020276,3.5231222,5.5916765,2.2706006,1.683765,5.9941822,3.8513901,3.4472575
245.41696,108.82375,113.17374,94.75331,238.30146,268.67273,280.78304,124.60159,108.44837,96.81459,240.25468,255.45413,283.52371,141.95538,105.99096,93.609232,256.88281,262.35611,272.9969,1.3614523,1.164604,1.0651158,2.8146673,3.0243424,3.1762221,2.0865199,1.4913957,1.2662507,3.4453718,3.1170332,3.1929254,4.1213856,1.9784056,1.5025314,5.0554845,3.6197329,3.2289966
245.70083,108.43482,111.975,94.142399,237.4067,268.21908,279.83479,123.75501,109.51789,95.656532,238.47459,253.44172,278.3533,140.3132,106.54025,94.526095,256.04627,261.75704,270.01047,1.348349,1.1704181,1.0531617,2.8651396,3.0444064,3.0827778,2.0230161,1.4648764,1.2250882,3.3562713,3.0121246,2.9051583,3.819865,1.9445415,1.4727462,4.9464678,3.5531412,3.1196361
246.01799,107.14087,111.78467,93.590161,236.93247,267.80097,277.15365,123.19842,110.13836,94.7745,236.82291,250.67724,273.15505,139.0591,106.98274,93.999224,255.21695,261.07422,265.53043,1.3857896,1.1963749,1.0439293,2.8851651,2.9951708,2.8230307,2.1276479,1.4931028,1.226552,3.4556824,2.929016,2.7393462,4.2104527,2.0214766,1.4981853,5.3685118,3.581723,3.0436127
246.31094,104.92754,112.01512,93.109705,237.20423,266.71308,272.87008,122.73685,110.01834,94.287318,235.18824,247.64636,268.28966,138.28692,107.24531,92.660788,254.11815,260.17125,261.388,1.3849305,1.1886014,1.0231387,2.9263515,2.8999941,2.6144281,2.1363347,1.4774725,1.2137195,3.440255,2.8852707,2.6713553,4.3389645,2.0209297,1.4946685,5.1683908,3.5324481,3.0321944
246.60164,102.54923,112.38494,92.879708,237.71775,264.68864,268.76672,122.26632,109.43305,93.98288,233.71262,244.94655,263.98279,137.83123,107.1172,91.339658,252.47468,258.8549,259.87246,1.4293976,1.2163659,1.0390348,2.9715223,2.8316748,2.5509399,2.2521418,1.5222522,1.2388413,3.4768278,2.9149708,2.7008572,4.7955764,2.070102,1.5212906,5.2277704,3.5730196,3.1571788
246.91645,100.6355,112.95692,92.832705,237.72435,261.748,264.82622,121.9001,108.77653,93.375374,232.12743,242.25371,260.73799,137.44797,106.60992,90.286256,250.79247,256.89024,259.60635,1.5263185,1.2487471,1.0681289,2.9355013,2.7495685,2.567855,2.5089974,1.6075776,1.3005806,3.4875573,2.951197,2.8495829,5.6474366,2.2804731,1.6452134,5.2150616,3.6010632,3.3263418
247.20138,99.483723,113.61538,92.829064,237.38604,258.69386,261.4872,121.67211,108.33511,92.468699,230.53806,239.94701,262.12168,136.455,105.95267,89.457104,249.50457,254.74645,259.79403,1.5206576,1.259441,1.0860945,2.8652281,2.7237309,2.660219,2.4584785,1.6213521,1.3269908,3.454268,3.0132261,3.175246,5.2004421,2.2711352,1.6500167,5.395935,3.6531869,3.463906
247.50745,99.110924,114.02857,92.805074,237.56363,256.21951,259.62625,121.52354,108.01712,91.569049,229.27901,238.64013,266.07842,134.77419,105.1428,88.595921,248.22012,253.00695,260.59487,1.4605046,1.2241131,1.0792463,2.9423278,2.7976,2.8432928,2.3341311,1.5778201,1.3228153,3.6113056,3.1621971,3.4914406,4.8808602,2.1829487,1.6190618,5.6673119,3.7532872,3.6089405
247.81606,99.151201,114.09705,92.6958,238.62138,254.76854,261.46028,121.48184,107.60548,90.721646,228.29764,239.00495,269.75043,133.10482,104.06782,87.608305,246.65207,252.0232,262.79371,1.4485631,1.2235269,1.0921968,2.9565964,2.8783884,3.1064564,2.3721752,1.5890761,1.3318629,3.4736378,3.2683264,3.5878127,5.4186877,2.1964917,1.6127486,5.0396228,3.805657,3.6953764
248.11646,99.057427,114.05163,92.554401,239.89329,255.04262,264.49314,121.58531,106.94962,90.203896,227.67806,240.38903,273.22327,134.09074,102.94524,86.561818,245.29196,252.57265,264.15195,1.5221199,1.2396581,1.1135811,2.9978821,3.0347548,3.2748006,2.5441338,1.6157746,1.340917,3.5615568,3.382269,3.6337858,6.0324774,2.2517256,1.6356939,5.2378904,3.8460525,3.6170022
248.41213,98.783009,113.96048,92.370443,240.89529,255.78048,266.83188,121.755,106.15225,89.834736,227.63406,241.93212,274.83875,136.16871,102.0265,85.651981,244.69397,253.23063,262.55991,1.5923403,1.2830207,1.1579062,3.0948208,3.1756244,3.3434976,2.6670297,1.7002277,1.4092036,3.8393643,3.5683919,3.6072622,6.0381099,2.4297414,1.7706667,6.1644755,4.1710783,3.61317
248.71855,98.481422,113.12802,91.735038,241.72496,255.93672,268.64377,121.79435,105.47528,89.357051,228.64598,243.09542,273.786,136.21158,101.25564,84.910833,244.89512,252.81971,260.03884,1.5495133,1.2911106,1.1673917,3.2156158,3.1852954,3.3198921,2.4970288,1.6918107,1.4041202,4.1748916,3.6153876,3.4888656,5.0237738,2.3519327,1.7449782,6.8591179,4.2896165,3.6807385
249.01408,98.25294,111.57844,90.577194,242.10271,255.97513,269.49581,121.55866,104.97747,88.894551,230.6876,243.47818,273.51823,135.15823,100.56144,84.357698,245.62974,251.42239,260.04071,1.5317052,1.2895774,1.1747688,3.2678628,3.1896234,3.2888075,2.439021,1.6883002,1.4172187,4.3489147,3.5917286,3.5745396,4.7832903,2.3263397,1.7452066,6.9210947,4.2027779,3.8640839
249.30961,97.995165,109.97675,89.578995,241.69997,255.91084,269.27651,121.18395,104.56984,88.612269,232.78493,243.53304,275.81499,133.76495,99.876037,84.001547,246.71653,249.92064,261.97665,1.6082863,1.3259788,1.2072059,3.3148552,3.2588351,3.336693,2.5662912,1.7403926,1.4658813,4.3908233,3.6597568,3.8357861,5.2001114,2.4305123,1.8029967,7.0557607,4.2680539,4.0381792
249.61424,97.302556,108.57942,88.858904,240.81833,255.60269,269.24823,120.8313,104.32809,88.343454,234.28784,244.12235,279.19522,132.59835,99.249731,83.828564,248.89006,248.84583,262.86223,1.7110694,1.3813271,1.2492353,3.473984,3.362683,3.4437248,2.8395423,1.8294964,1.5288295,4.7336629,3.8575483,4.0654767,6.330942,2.5891741,1.8772465,8.3111648,4.5663314,4.1107904
249.91431,96.009846,107.39687,88.056883,239.88021,255.83643,269.85332,120.65183,104.16523,87.911688,234.79237,245.92456,282.46893,131.78373,98.754526,83.82436,250.22417,248.28492,262.37264,1.7213976,1.3925852,1.2630249,3.4418737,3.4428991,3.5378822,2.8434065,1.8425947,1.5483536,4.6253674,3.9751775,4.1458119,6.4278195,2.603189,1.8906778,7.6397716,4.5082081,4.0152297
250.21439,94.492631,106.4161,87.127834,239.25664,256.30851,271.16134,120.64431,103.88253,87.35266,234.92273,248.28017,285.28303,130.40509,98.443268,83.921777,250.22373,247.8649,261.08076,1.7446733,1.4274483,1.2877132,3.3714072,3.5067512,3.6432912,2.8823971,1.8839222,1.5730373,4.3867622,4.0256964,4.1437525,6.5130755,2.6362936,1.9157925,6.9510599,4.5856183,3.9896037
250.51729,93.095837,105.52639,86.313373,239.44578,257.54121,272.34643,120.72669,103.4301,86.758932,235.76261,250.26221,285.42188,128.85775,98.116821,84.02738,250.1728,247.40055,259.6568,1.6464644,1.3849361,1.2603107,3.3100456,3.505909,3.6812585,2.6108539,1.7831075,1.5055925,4.2630684,3.9388739,3.958744,5.5352947,2.4294653,1.8244488,6.724386,4.5028056,3.9499072
250.80916,92.130683,104.58289,85.647363,240.13467,259.01056,273.38793,120.79594,102.80961,86.176982,237.491,250.59965,283.13032,127.23043,97.63764,84.027914,252.00732,246.86266,258.85496,1.4848376,1.3251279,1.2333886,3.2681703,3.4915153,3.6855846,2.2382294,1.6466332,1.4308311,4.2192515,3.7536026,3.7426218,4.290477,2.1360556,1.6785479,6.5367047,4.3267677,3.9637698
251.10856,91.881274,103.63539,85.108894,240.44023,260.91561,275.04404,120.81509,102.12526,85.619777,239.65675,249.46861,279.35467,125.65415,97.088566,83.775731,254.13327,246.54385,260.62759,1.498013,1.3328023,1.2449552,3.2993365,3.5574079,3.7482746,2.2538316,1.6467252,1.4320012,4.2480352,3.6497498,3.6134859,4.2536348,2.1499273,1.6994694,6.0510277,4.2167505,4.051065
251.41658,92.371681,102.83907,84.675357,240.00572,263.87936,276.78785,120.76396,101.40347,85.270745,241.02762,247.68832,275.72203,124.47553,96.573839,83.226331,254.80211,247.17258,262.75967,1.5566485,1.365497,1.2770887,3.3262978,3.6882213,3.7962437,2.3085921,1.6944277,1.4803862,4.19193,3.6763488,3.655103,4.3243396,2.2426021,1.780207,6.1701314,4.3809858,4.2471541
251.70872,93.306219,102.12004,84.336844,239.24233,267.24556,278.06983,120.54448,100.65767,85.227252,241.57154,247.17244,273.45684,123.61656,96.043292,82.486276,255.04913,248.79418,264.62218,1.5211602,1.3552924,1.271794,3.3363672,3.7362833,3.763887,2.231723,1.6922933,1.4837859,4.2923488,3.8256294,3.80149,3.9958167,2.1862892,1.7534704,6.3441568,4.5320066,4.3424045
252.00734,94.121296,101.30259,84.040196,238.67498,269.68033,279.1768,120.01609,99.910492,85.265944,241.92596,248.50504,272.46415,122.69912,95.451953,81.730943,254.79488,250.45918,268.63671,1.5364084,1.3510621,1.2687307,3.3331465,3.6937735,3.7492576,2.2497111,1.7006392,1.5077137,4.1561585,3.9280323,4.023073,4.0156838,2.2124498,1.7923052,5.9517734,4.5794986,4.5668583
252.31385,94.603852,100.45627,83.577671,239.24097,270.63804,280.76537,119.2688,99.16927,85.22189,242.86528,250.51218,274.28353,121.86389,94.984699,81.102094,254.36305,251.71952,274.66233,1.5759984,1.3842694,1.2925607,3.4566009,3.6785651,3.8095686,2.340773,1.7641897,1.5595942,4.2660835,4.1159641,4.3330913,4.2203534,2.3228967,1.86893,6.0079663,4.7337667,4.7805208
252.60639,94.987366,99.727225,82.880267,241.06224,270.18381,281.96415,118.46319,98.525992,85.018957,243.98481,252.33203,280.90629,121.30231,94.82263,80.828072,254.31637,252.50179,280.33049,1.5268786,1.3458091,1.2672589,3.4652285,3.5793623,3.8122126,2.2887439,1.7225888,1.5405115,4.218281,4.0864124,4.612981,4.2516045,2.2826463,1.841212,5.9990245,4.6046183,4.7433259
252.91191,95.551175,98.980802,82.128723,242.07776,269.35057,282.05828,117.65672,97.982106,84.645857,244.88551,253.82077,287.63978,121.22045,94.889392,80.904455,254.80723,253.12786,282.00781,1.5085266,1.3315188,1.2558755,3.3591722,3.482451,3.7758734,2.2989345,1.7043789,1.5226354,4.0172676,3.9737886,4.6165034,4.633937,2.2628296,1.7949733,5.3728858,4.3478849,4.4045573
253.22398,96.211154,98.0615,81.543654,241.78961,267.81181,282.02879,116.87781,97.272491,84.154723,245.64654,255.50706,288.44333,121.32555,94.958564,80.977336,255.23329,253.48336,282.5933,1.5494712,1.3414808,1.2527791,3.2644368,3.4151659,3.7461428,2.3686529,1.7049144,1.5009885,3.9324033,3.8823541,4.230329,4.6439341,2.2493047,1.766424,5.2767104,4.2306525,4.2428881
253.51108,96.794544,97.146677,81.218367,240.90213,265.4131,282.032,116.21958,96.338134,83.603564,246.42004,256.35072,287.06807,121.20696,94.806182,80.692877,255.42006,253.69146,288.45586,1.5439146,1.3567581,1.2596376,3.2227339,3.3300279,3.692476,2.3259664,1.7250542,1.5135547,3.9690056,3.8081353,4.0533229,4.36556,2.2950465,1.8243811,5.757853,4.3618063,4.6832905
253.82405,97.152538,96.366031,80.943512,240.39033,262.48426,282.14751,115.65053,95.413865,83.026481,247.48784,256.40561,293.18936,120.86846,94.424467,80.067875,255.86318,254.31655,297.00458,1.5213214,1.3475149,1.2531395,3.1882946,3.2745894,3.68468,2.2613771,1.7106262,1.5198526,3.9915525,3.7990742,4.4983979,4.1081548,2.26129,1.8292952,5.8939037,4.459839,5.0673917
254.10618,97.062375,95.758637,80.641526,240.51204,260.32478,282.62612,115.17103,94.618559,82.904343,248.38509,258.52746,302.98865,120.43523,93.857611,79.403727,256.45282,255.2419,302.50875,1.4882697,1.3296484,1.2454932,3.252551,3.3419511,3.7392344,2.2202439,1.6894422,1.5246197,4.0511722,4.043947,4.9788271,4.1223718,2.2129086,1.8046216,5.6157899,4.4312436,4.9512886
254.41588,96.494079,95.367797,80.434012,241.3077,261.50886,283.82105,114.72268,93.956753,83.256351,248.49545,265.33821,311.90212,120.08298,93.226298,78.965174,256.68521,255.23949,303.18486,1.4673661,1.3275941,1.2481457,3.3245255,3.6314392,3.8997001,2.1824014,1.6702205,1.516015,3.9620375,4.3990339,5.1607534,4.090527,2.1275657,1.7230458,5.2919939,4.2733763,4.5163273
254.71668,95.186118,95.239848,80.330919,242.95159,265.74913,287.0539,114.12633,93.351354,83.262948,248.53499,271.37587,318.48039,119.63133,92.637708,78.898441,256.64545,254.06097,299.67039,1.4229155,1.2992307,1.2280708,3.3365473,3.8544451,4.0518284,2.091162,1.6019686,1.4539808,3.8568111,4.3222908,4.9249128,3.8390292,2.0025951,1.6240355,5.0206383,4.0546021,4.0449222
255.01747,92.957229,95.008012,80.180434,244.96629,269.51001,290.90698,113.34456,92.785586,82.758061,249.40172,271.34485,319.88319,118.95786,92.143079,79.193224,256.717,252.16621,295.98703,1.4548987,1.2950211,1.2280808,3.3971146,3.8270744,4.0950213,2.1255776,1.6068427,1.4521335,3.9314553,3.9405597,4.4307833,3.8812007,2.0631554,1.6579161,5.1840554,3.9525518,3.9079095
255.31827,90.720248,94.609361,79.745149,246.58057,272.16668,294.43085,112.49927,92.264142,81.867027,250.65849,268.34277,318.35254,118.3232,91.688686,79.327492,257.14655,250.14729,294.61982,1.5856026,1.3761485,1.2852739,3.5066458,3.78579,4.0902148,2.4013885,1.7431427,1.5297872,4.1307979,3.7719203,4.1310939,4.6194295,2.288129,1.7681158,5.6873383,4.0819504,4.0537248
255.60594,89.340421,94.409524,79.204114,247.17872,273.3927,296.49293,111.59975,91.492878,80.332805,251.25095,265.44561,315.35618,117.7605,91.126857,79.025637,257.63829,248.46652,293.92929,1.5557249,1.3359569,1.2606714,3.4713415,3.6713853,3.9774897,2.3075864,1.673243,1.4900842,4.1422489,3.703754,3.9838287,4.3539006,2.19573,1.7302777,5.9326238,4.1338967,4.0963275
255.90665,88.958427,94.47231,78.956766,246.93677,273.95515,296.52623,110.5092,90.201836,78.829032,251.15285,263.41417,312.09967,117.09558,90.401243,78.371306,258.32893,247.26406,294.50531,1.5065855,1.326473,1.2527485,3.3666076,3.5673275,3.8248778,2.2218201,1.6513925,1.4756064,4.0837922,3.7230843,3.9922046,4.1856001,2.1292536,1.6882493,5.8437064,4.0943973,4.1074269
256.20202,89.312366,94.69176,79.090766,246.10406,274.08019,295.44899,109.28204,88.965017,77.979136,250.44059,262.57223,310.81302,116.4466,89.571521,77.435533,258.932,246.75929,292.7875,1.5765333,1.3671976,1.2694797,3.2578661,3.557618,3.7918704,2.4032583,1.7283517,1.5043031,3.9670596,3.820751,4.1644476,4.7699877,2.2580343,1.7293031,5.813166,4.1154765,3.9759955
256.51832,89.658304,95.083078,79.554758,244.70899,273.91474,294.68912,108.16049,88.348615,77.555145,249.678,263.45977,311.43541,115.8664,88.650111,76.486421,257.50607,246.77092,287.08208,1.615496,1.3752771,1.2702715,3.1779808,3.5561465,3.7856631,2.5626848,1.762465,1.5155243,3.9278915,3.8931425,4.1797297,5.467079,2.3667873,1.7701158,5.5977419,4.0369937,3.6901394
256.81149,90.016658,95.569413,80.157399,243.42543,274.05253,294.8852,107.3808,88.161794,77.209748,249.76128,265.91039,307.3767,115.13745,87.722414,75.703522,255.95295,246.449,282.9739,1.5969488,1.363199,1.2464336,3.1796747,3.546156,3.7773916,2.5284563,1.7374331,1.4750059,4.0317738,3.9299385,3.802627,5.3628835,2.3443333,1.7583204,5.6387855,4.1139442,3.7375093
257.11636,90.507948,96.001158,80.537408,242.43668,275.22425,295.22092,106.98173,88.113917,76.834865,250.138,265.79245,299.9394,113.61995,86.852409,75.034826,254.74235,246.11518,284.47172,1.5060796,1.3087346,1.2025435,3.144069,3.5408723,3.6885645,2.2655655,1.6391211,1.4048691,4.0690243,3.724861,3.5089776,4.2479706,2.1594899,1.6571802,5.5668652,4.0910386,3.9485215
257.41449,90.807176,96.2309,80.539637,241.65854,276.75135,296.09173,106.86427,88.037687,76.658122,249.50992,263.43362,294.82286,111.59681,86.238423,74.567893,254.35856,246.3053,285.39468,1.4119778,1.2665741,1.1730571,3.0759238,3.4891195,3.6167539,2.0653611,1.5697998,1.3713327,3.8490243,3.5209388,3.5471733,3.6537822,2.0414972,1.61367,5.6030698,4.0594679,3.9674063
