Time,THCP,THCP01,THCP02,THCP03,THCP04,THCP05,THCP06,THCP07,THCP08,THCP09,THCP10,THCP11,THCP12,THCP13,THCP14,THCP15,THCP16,THCP17,GAS,GAS01,GAS02,GAS03,GAS04,GAS05,GAS06,GAS07,GAS08,GAS09,GAS10,GAS11,GAS12,GAS13,GAS14,GAS15,GAS16,GAS17,GAS18,GAS19,GAS20,GAS21,GAS22,GAS23,GAS24,GAS25,GAS26,GAS27,GAS28,GAS29,GAS30,GAS31,GAS32,GAS33,GAS34,GAS35,GAS36,GAS37,GAS38,GAS39,GAS40,GAS41,GAS42
273.0011,76.192889,72.008653,46.279336,222.93442,236.31164,248.25387,72.325692,69.291245,50.465548,213.03222,216.34558,283.39248,80.98028,71.750168,52.86896,225.21759,216.54815,272.37907,1.1454021,1.0224321,0.92688355,2.4080554,2.5060565,2.6470427,1.6299774,1.3629174,1.12776,3.0112908,2.903329,3.1966893,2.5301364,1.8661271,1.3372572,4.4790675,3.5536948,3.3645442,345.265,345.265,339.41906,341.38747,350.84184,356.66496,356.66496,347.29288,341.38489,346.66805,366.77728,366.77728,356.81354,346.6713,349.34,377.93939,377.93939,364.42024,354.69202,354.51571,401.53298,401.53298,373.8863,369.88413,369.76858
273.3125,75.837932,71.906955,46.121111,221.44042,237.26566,248.95545,73.122015,69.279634,50.187695,213.33883,217.86431,286.50309,80.493003,71.580596,52.596092,225.03223,217.36206,275.50264,1.0038416,0.93628904,0.86329857,2.2512879,2.419856,2.5875047,1.3661487,1.1959253,1.0280118,2.7381189,2.6959006,3.1638804,2.030873,1.5565625,1.1827246,3.691594,3.1122723,3.2607652,402.80501,402.80501,385.65568,350.85759,329.89197,445.11456,445.11456,422.23666,377.09376,339.12829,487.83167,487.83167,458.60192,409.22392,362.36614,516.92761,516.92761,488.60835,439.40271,388.81654,534.16352,534.16352,505.8402,457.64906,411.35156
273.60385,75.716718,71.764396,46.168704,219.56515,238.01138,249.39535,73.64654,69.323523,49.921884,213.5505,219.65927,290.78426,80.140827,71.243314,52.239048,225.25657,218.40836,274.02967,1.0290898,0.95036446,0.87637652,2.242934,2.4457956,2.6128279,1.4275744,1.2284516,1.0468119,2.7137844,2.7533368,3.2683616,2.2076997,1.6351514,1.1976645,3.4995862,3.0634028,3.0281679,430.75793,430.75793,434.0419,434.10218,412.53207,419.08621,419.08621,424.55391,434.33972,430.04522,409.75918,409.75918,411.51615,426.41388,436.59774,409.70895,409.70895,401.84643,416.39904,432.96935,410.83208,410.83208,399.63763,413.00671,423.3379
273.91355,75.544823,71.738638,46.579242,217.37424,238.53991,249.90555,73.86478,69.3664,49.736237,213.66201,220.56361,293.67031,80.242818,70.986612,51.973466,225.48189,218.87256,268.13161,1.1140732,1.0310894,0.93137655,2.2830351,2.4869981,2.6596562,1.5906629,1.3550022,1.1103711,2.7300541,2.7422489,3.2038403,2.5653844,1.8391455,1.2650922,3.4550896,2.9825338,2.761725,389.71462,389.71462,378.25104,374.05017,375.13645,414.75215,414.75215,405.19438,388.7989,377.77708,440.65861,440.65861,424.11018,396.52453,378.0948,451.07442,451.07442,430.04968,398.43196,377.49579,453.54968,453.54968,424.75767,394.22152,375.14901
274.20728,74.994096,71.760077,47.209508,214.97846,239.32475,251.65899,74.148184,69.389188,49.613565,214.06111,220.80584,290.29223,80.606109,70.869229,51.815159,225.57427,218.959,261.48144,1.1523739,1.0427758,0.93032868,2.3075543,2.5511379,2.7022367,1.6222222,1.3606118,1.0985002,2.8450592,2.7833576,2.8935332,2.5588127,1.8494135,1.2720578,3.8420385,3.1614402,2.7061869,354.76281,354.76281,374.73686,388.98308,390.07649,349.51488,349.51488,368.70065,390.10379,399.56844,359.02933,359.02933,373.12703,393.445,401.39676,373.71923,373.71923,379.92085,395.49446,399.67153,407.86205,407.86205,399.01015,401.69633,397.58844
274.51986,73.971768,71.686353,47.880065,212.57694,240.59026,252.53325,74.528637,69.310706,49.485719,214.6793,221.67978,282.74308,80.669292,70.69048,51.720252,225.51884,219.00838,258.16342,1.0407042,0.96893101,0.8721586,2.2778831,2.5293837,2.5576766,1.4150423,1.2247298,1.0069369,2.769721,2.671698,2.4826943,2.166107,1.6285623,1.1747614,3.6351556,3.027362,2.6704437,377.69365,377.69365,363.73513,351.61988,352.70438,414.49591,414.49591,401.26476,374.65136,354.03632,458.98751,458.98751,439.06889,405.05328,376.40124,512.22735,512.22735,476.82822,432.96035,397.77095,550.69902,550.69902,506.1629,462.21314,428.51149
274.81534,72.961275,71.500469,48.475382,210.5202,240.52556,250.51277,74.913585,69.192242,49.453174,215.10955,222.40529,275.1862,80.424127,70.420817,51.695948,225.40489,219.08003,259.46317,1.0546848,0.97765034,0.85682565,2.2527555,2.4405065,2.371708,1.4310149,1.2509828,1.0127149,2.7372906,2.645516,2.4686734,2.2102202,1.6940526,1.203963,3.7064687,3.1629576,2.9408231,396.40598,396.40598,406.58488,412.34758,401.62576,418.02846,418.02846,425.87365,437.17151,439.79707,430.93328,430.93328,435.94901,446.1195,453.0778,431.12747,431.12747,438.01659,448.21895,456.56026,423.9383,423.9383,432.00431,438.70434,442.91675
275.10296,72.571466,71.332946,48.81499,209.33312,239.38148,247.21921,75.24505,69.086193,49.634346,215.12434,222.05702,272.88282,80.083344,70.121996,51.723082,225.50172,218.9905,262.89694,1.0673024,0.97049779,0.85612045,2.2859825,2.386802,2.2786437,1.4564845,1.2414932,1.0275911,2.767148,2.6249734,2.7207832,2.2468338,1.6626498,1.2056238,3.7290951,3.1016243,3.1449789,457.29897,457.29897,419.01029,391.97637,389.78231,477.21092,477.21092,428.63267,390.33384,388.16588,499.16633,499.16633,436.80835,391.65158,389.98957,513.56409,513.56409,445.77588,398.08723,390.83386,521.0706,521.0706,460.39835,414.46773,392.8225
275.42418,72.633731,71.31683,48.862167,209.09788,238.37658,244.27997,75.487498,68.971782,49.931383,214.54819,221.13358,274.17658,79.670622,69.669743,51.781563,224.82494,218.74721,267.12775,1.0584761,0.96790717,0.85678635,2.3032548,2.3679635,2.2745851,1.4448586,1.2426854,1.0442131,2.6903681,2.6141534,2.9544103,2.2113394,1.6566117,1.2164919,3.4292483,3.0167511,3.167456,441.08931,441.08931,461.47746,450.22138,415.46013,438.07554,438.07554,461.61451,453.12244,430.81096,441.88111,441.88111,464.948,459.46893,441.79731,450.44356,450.44356,469.0899,468.55934,454.12247,460.2627,460.2627,472.53076,478.89072,466.93255
275.71203,72.857567,71.322899,48.585334,209.53328,237.34486,242.30911,75.608163,68.900233,50.162257,213.71731,219.9081,276.97448,79.262186,69.115799,51.939543,223.2577,218.37665,268.49212,1.0710818,0.99681875,0.8928101,2.2778783,2.3338249,2.3564745,1.4735872,1.2767168,1.0782473,2.5560433,2.5127898,3.0347105,2.2737873,1.6979341,1.2432607,3.2534232,2.8688392,3.0312156,356.70182,356.70182,369.10025,380.933,398.90319,373.6879,373.6879,377.62345,383.91727,396.6835,397.27071,397.27071,396.18842,397.59958,404.71237,405.57986,405.57986,402.9782,402.4189,407.73707,396.16449,396.16449,396.83224,400.72323,408.30506
276.0007,73.180251,71.230821,48.073986,210.36877,236.00811,242.88654,75.636123,68.891495,50.207138,213.06558,219.07959,280.33128,78.778587,68.572372,52.17432,221.90385,218.04801,268.45187,1.0565218,0.96516117,0.87434151,2.2807608,2.3057944,2.4810386,1.42239,1.2214521,1.0341349,2.6124267,2.5390447,3.0530889,2.1044783,1.599979,1.2027263,3.5610574,2.9727641,2.9987759,352.9413,352.9413,355.26012,354.39708,352.53431,364.99174,364.99174,365.82424,363.59196,358.08709,378.20878,378.20878,366.39095,366.30442,366.04543,384.13408,384.13408,358.70225,357.03074,360.24872,387.5096,387.5096,354.05965,345.77708,352.39805
276.30401,73.727136,71.110294,47.534246,211.80849,234.64704,245.22654,75.650581,68.900782,50.0458,212.63357,219.01053,283.06745,78.223405,68.061802,52.384367,220.9063,217.64347,269.22574,1.0138265,0.93791242,0.8588385,2.2542072,2.255806,2.5448002,1.3700348,1.19547,1.024028,2.5337127,2.4808758,2.9633296,2.0682417,1.6050797,1.2129999,3.2950114,2.8546872,2.9698162,431.87112,431.87112,422.4889,398.03314,366.27379,478.12181,478.12181,452.80619,410.61455,366.88954,503.51219,503.51219,468.01051,409.2869,356.27111,512.7273,512.7273,468.71012,398.2048,342.51046,503.41026,503.41026,451.38987,385.75238,336.79508
276.60091,74.302473,71.197294,47.181481,212.44202,234.39997,246.3194,75.773229,68.915245,49.676197,212.09979,219.42509,285.63274,77.785363,67.712317,52.390461,220.18628,217.13602,270.09307,1.0448914,0.96586853,0.88361322,2.2482828,2.320309,2.5427263,1.4520894,1.2566137,1.0688695,2.5876454,2.5815471,3.0177889,2.2708791,1.736104,1.276928,3.3365106,2.9549448,3.0421119,430.12197,430.12197,441.69705,446.55883,433.43609,443.94847,443.94847,442.17635,444.39773,430.97457,453.99148,453.99148,443.08306,445.32505,430.75281,441.92042,441.92042,436.06029,440.19241,425.95221,422.47842,422.47842,419.15518,426.87283,415.69452
276.91516,74.25844,71.585549,46.937072,212.02728,234.81586,246.80553,76.058932,68.945371,49.173243,211.5267,219.93581,288.54862,77.566745,67.466363,52.14102,219.63083,216.97936,270.34368,1.0006508,0.93395102,0.85520965,2.1986486,2.354684,2.5492502,1.3450384,1.173908,1.0156761,2.5122576,2.5640496,3.1063284,1.9800654,1.5274024,1.162462,3.180556,2.8662581,3.0320784,422.75581,422.75581,416.33949,398.97932,389.16634,440.92652,440.92652,425.85681,398.91271,388.65461,456.21781,456.21781,431.76853,394.59696,378.86536,472.7245,472.7245,435.30271,392.91677,373.86005,484.22302,484.22302,442.80088,402.97691,379.35198
277.20456,73.293177,71.825232,46.60356,212.23911,234.87273,248.01929,76.446073,68.949496,48.680329,210.96106,220.6894,291.98064,77.476476,67.165923,51.693838,218.96236,217.20018,271.23623,0.90577091,0.87182527,0.81660018,2.1065048,2.2905535,2.5889062,1.1927163,1.0743619,0.95663491,2.3398053,2.4701368,3.1438971,1.7244623,1.366082,1.0622446,2.8579566,2.6760672,2.957614,419.67736,419.67736,436.56119,433.63742,413.25299,450.69291,450.69291,454.52681,447.12576,422.92871,457.29149,457.29149,464.47668,455.53928,427.20482,462.09291,462.09291,470.47919,456.01508,432.73611,463.89049,463.89049,473.46997,453.64996,436.85309
277.50189,72.217879,71.514325,46.502988,212.96469,234.74294,249.97181,76.954659,68.983581,48.367696,210.56531,221.07602,295.01356,77.67684,66.920741,51.239441,218.22328,217.14392,271.66981,0.95794572,0.90415605,0.83831714,2.1306285,2.3067991,2.6611181,1.3099526,1.1504352,0.99560699,2.3972441,2.5265496,3.1821887,1.9931732,1.5192889,1.1186321,2.9952357,2.7785328,2.922924,398.64397,398.64397,405.29864,412.79725,417.35184,393.71706,393.71706,400.30631,408.53679,411.81336,388.01181,388.01181,394.44626,403.96207,405.13651,389.73987,389.73987,396.2859,405.81439,408.25863,399.03952,399.03952,408.6736,421.22047,416.55279
277.80309,71.721285,71.156712,47.010667,213.54434,235.12896,252.11606,77.498872,69.011797,48.204105,210.47916,220.61963,295.61458,78.081075,66.781808,50.937345,217.52809,216.86674,269.86623,0.98318701,0.92168597,0.84610655,2.1834943,2.3698292,2.67938,1.3437013,1.1708858,0.99533923,2.5016654,2.5289219,2.9988777,2.0232915,1.5361156,1.119771,3.1496486,2.7984145,2.7219244,362.33344,362.33344,365.04668,366.71941,364.94829,362.57431,362.57431,360.72167,362.67681,359.96832,373.67111,373.67111,363.33993,363.62609,361.20593,385.28689,385.28689,365.93059,366.98012,370.41429,396.97259,396.97259,369.13626,371.19141,379.05278
278.12018,71.823841,71.199945,47.977578,213.8492,235.97579,253.90939,77.927762,68.959253,48.081969,210.69873,219.64642,292.36853,78.484044,66.75177,50.809215,216.75642,216.46016,265.73468,0.99436144,0.93123774,0.84960787,2.220712,2.4109608,2.6186271,1.3527903,1.1813741,0.9971734,2.5551452,2.500353,2.7224544,2.017486,1.5453499,1.1357507,3.2130077,2.792698,2.5879733,414.19548,414.19548,386.93477,367.76387,346.46466,433.54968,433.54968,403.54667,379.22799,352.07114,439.02251,439.02251,408.66494,381.41065,357.23157,430.5274,430.5274,405.13781,379.54541,358.90525,415.30876,415.30876,400.46779,380.57475,363.14925
278.40615,72.237135,71.554577,48.784753,213.92531,236.85696,254.63651,78.184516,68.871467,48.052175,211.09525,218.26467,288.71176,78.813068,66.831212,50.729559,216.04503,215.94252,261.98823,1.0444384,0.966585,0.8654668,2.3139806,2.4420701,2.5387151,1.4099704,1.23147,1.0227363,2.6999685,2.5363072,2.6666257,2.0942663,1.6146766,1.1723792,3.4228152,2.8919826,2.6475562,420.92247,420.92247,410.08095,398.25333,385.14534,426.48091,426.48091,402.68727,386.84591,378.53176,429.61325,429.61325,391.28018,376.29935,372.54382,422.37747,422.37747,378.45416,371.22629,369.43954,393.31379,393.31379,368.17978,368.59007,368.7904
278.71562,72.676485,71.599398,49.229702,213.74994,237.41046,254.70634,78.211823,68.75471,48.335835,211.07683,216.58791,286.88886,78.954225,66.902657,50.562106,215.17202,215.38967,260.26997,1.0062658,0.92818691,0.84286982,2.2956797,2.4465936,2.5038165,1.3423497,1.1678679,0.9954992,2.6563685,2.5303557,2.7776808,1.9594511,1.5040291,1.1196606,3.3825763,2.8831895,2.7561745,480.22724,480.22724,446.854,405.25779,374.76604,485.96506,485.96506,449.03481,403.86429,372.42015,490.73225,490.73225,453.42349,409.37516,376.37446,492.57437,492.57437,456.09747,407.5177,369.49074,492.97075,492.97075,441.18719,390.54989,358.18918
279.00645,72.759779,71.358783,49.479239,213.40046,238.05442,254.62754,77.944909,68.628246,48.869564,210.32769,214.93234,287.40725,78.869749,66.923486,50.384135,213.924,214.87402,259.24378,0.95585395,0.90776198,0.83481989,2.2574514,2.4428584,2.5367148,1.2463057,1.1231867,0.97843493,2.5830589,2.5069489,2.9396767,1.7759265,1.4159225,1.077981,3.3484499,2.8745457,2.7655431,427.32824,427.32824,431.14954,421.25787,411.69401,423.00966,423.00966,427.46002,429.01821,425.36681,426.72535,426.72535,426.69751,433.53326,424.99003,432.71449,432.71449,419.87435,425.57471,416.94902,435.2161,435.2161,412.44677,415.32145,409.04934
279.30563,72.122266,71.298495,49.635908,212.83127,238.80029,254.82167,77.450883,68.519161,49.439029,209.30195,213.64633,289.30477,78.610903,66.877027,50.397631,212.49159,214.3754,256.19022,0.91974132,0.88072777,0.81860554,2.1537456,2.4005384,2.5757108,1.2195332,1.086318,0.94873867,2.3966023,2.427403,2.9687821,1.7884775,1.3767294,1.0389929,2.927503,2.6269062,2.5446193,421.7408,421.7408,405.93798,392.63572,391.71534,446.75872,446.75872,418.16187,395.97384,384.02935,463.36255,463.36255,423.45441,391.86434,375.08172,464.93243,464.93243,429.2411,390.69168,375.03322,455.84984,455.84984,424.32501,383.77314,371.72474
279.61636,71.343742,70.835974,49.661737,211.69502,239.27508,256.03635,77.003669,68.513388,50.003346,208.43349,213.95095,287.28294,78.344624,66.813484,50.76481,211.13543,213.95501,251.78871,0.99947209,0.93989403,0.84483792,2.1375371,2.4068283,2.6106858,1.3551875,1.1869286,0.98377158,2.3968069,2.4725898,2.7521323,2.0644201,1.5560831,1.114079,2.957139,2.6660291,2.4738459,396.01032,396.01032,407.5245,414.05624,403.71565,388.77384,388.77384,402.3509,410.43166,399.5087,381.47253,381.47253,396.20562,399.58033,391.14643,380.92216,380.92216,392.59148,392.72721,390.16148,387.83994,387.83994,396.03282,389.86183,380.59946
279.91894,71.143304,70.150723,49.538975,210.09039,239.79044,256.49683,76.762617,68.691507,50.565655,207.87846,215.32079,282.22147,78.174395,66.776462,51.288184,210.38988,213.74645,247.49412,1.0451611,0.97336144,0.87431132,2.2381908,2.4889163,2.5900032,1.42584,1.2281137,1.0142802,2.6207238,2.6172423,2.6068896,2.1713273,1.619052,1.1738814,3.4408968,2.8873188,2.5614464,335.88863,335.88863,338.07009,346.9887,364.19345,353.45027,353.45027,339.89898,343.66295,356.86568,381.34356,381.34356,348.81482,343.02478,353.78934,399.15848,399.15848,356.96777,345.72063,353.44856,402.78174,402.78174,361.71135,354.86603,360.31978
280.22032,71.400212,69.685133,49.250327,208.34286,240.03313,256.17149,76.611099,68.953206,51.131942,207.25077,216.23586,277.9369,78.0403,66.756691,51.866094,210.25029,213.69552,245.73713,1.0394637,0.96826943,0.8742033,2.2381561,2.4549714,2.5562818,1.418081,1.2168152,1.0048329,2.6549272,2.5818905,2.6055302,2.1330396,1.5905571,1.1618537,3.5499627,2.9236264,2.7410919,417.27395,417.27395,397.80785,373.10796,350.67269,441.12507,441.12507,432.83487,400.6668,364.68877,461.2156,461.2156,455.37596,417.17176,370.4559,482.58393,482.58393,474.57848,435.88093,387.88361,512.89342,512.89342,494.73315,453.90758,413.5087
280.50386,71.75126,69.489685,48.596827,207.08263,239.44083,257.55215,76.477223,69.161962,51.567431,206.307,216.52353,273.50789,77.893513,66.757108,52.524416,210.24044,213.61368,249.37701,1.045334,0.9747427,0.87933211,2.2238724,2.3987825,2.6226627,1.4078646,1.2145755,1.0065141,2.5935651,2.5405964,2.6397011,2.099674,1.5906834,1.1699107,3.4390401,2.9263938,2.9282545,419.92318,419.92318,422.71701,422.88096,420.89448,438.22501,438.22501,436.74946,435.64461,431.94382,447.43377,447.43377,442.20808,441.46644,438.95212,463.47576,463.47576,447.64165,442.04426,445.26496,475.08585,475.08585,459.84999,441.70841,447.77898
280.81651,72.21378,69.456624,47.732404,206.37447,238.66646,260.23387,76.420247,69.277831,51.751656,205.16678,216.15099,270.34974,77.681856,66.769679,53.202787,210.08202,213.35782,250.60953,1.0231469,0.96238232,0.87837302,2.2391408,2.3994775,2.727554,1.3732549,1.2000765,1.001191,2.60883,2.5491498,2.722647,2.0315946,1.5604039,1.1469664,3.5130984,2.9421406,2.8210829,404.99584,404.99584,401.93491,400.68905,402.86079,420.74975,420.74975,412.10112,404.03523,402.00314,437.28385,437.28385,423.73729,409.57785,402.98671,447.35576,447.35576,440.2528,421.38508,409.93938,453.8003,453.8003,454.18418,435.37256,421.93418
281.10345,72.732808,69.482298,47.349228,206.26429,238.78921,262.1025,76.464557,69.293793,51.640754,204.04698,215.5149,266.64561,77.351984,66.731545,53.790732,209.54989,212.75713,247.52538,0.98437992,0.92221427,0.83357402,2.167164,2.3706217,2.6625663,1.3039288,1.1374239,0.95051033,2.3887928,2.4077065,2.5981948,1.9102676,1.4611243,1.0775405,3.043269,2.6938607,2.5314793,386.91774,386.91774,393.49188,391.89273,383.53492,393.55153,393.55153,398.5164,399.13365,392.84393,411.1094,411.1094,409.44973,406.26922,399.58279,436.34148,436.34148,422.28764,414.28176,405.53882,455.96494,455.96494,429.63071,414.82603,409.98561
281.41124,73.242381,69.577246,47.786544,207.39741,238.91229,264.55424,76.649337,69.287275,51.347466,203.04835,214.97849,263.7242,77.04666,66.709548,54.28618,208.82687,211.59544,243.76715,0.9997556,0.93613506,0.84611351,2.2290012,2.3852448,2.6622419,1.3481666,1.1636691,0.97040918,2.4155358,2.4033763,2.5565456,2.0393502,1.5249337,1.1117015,3.0657273,2.6897789,2.5329521,375.50453,375.50453,375.45889,374.55424,371.04822,387.93389,387.93389,394.37426,396.11587,392.61278,403.76559,403.76559,414.74015,421.27054,413.106,425.25081,425.25081,440.69768,444.902,426.9221,455.77804,455.77804,468.94364,459.28532,426.17346
281.71578,73.796926,69.811392,48.659344,208.92892,238.14786,267.19013,76.963124,69.217545,51.034842,202.40984,214.52942,262.91412,76.85664,66.785048,54.529404,208.43377,210.07891,242.78833,1.0179894,0.93157727,0.83707555,2.236189,2.3046571,2.6672896,1.3913107,1.182038,0.9792956,2.4531475,2.3947469,2.6719678,2.1494689,1.584123,1.1396118,3.2866178,2.77306,2.7302878,320.36706,320.36706,344.34077,362.6294,373.635,317.21588,317.21588,338.07333,361.21795,381.3102,329.91703,329.91703,335.07095,356.69355,385.44154,366.55819,366.55819,357.37448,365.63584,386.95069,417.02308,417.02308,405.08148,397.43529,402.24391
282.00614,74.275326,70.061075,49.438329,209.66606,236.78356,268.51979,77.276626,69.032015,50.784138,202.24071,214.09958,265.20647,76.774976,66.930993,54.390207,208.47326,208.87166,243.74012,0.99738732,0.92162249,0.84477512,2.1921443,2.2095788,2.6135955,1.3828936,1.1833964,0.99726873,2.4296602,2.342651,2.8119746,2.1837554,1.5989625,1.1566588,3.1255894,2.6347325,2.7293505,358.32256,358.32256,339.10239,328.11158,327.64689,391.31914,391.31914,370.3971,350.84903,335.22347,409.07139,409.07139,398.82478,376.27957,352.77337,409.26083,409.26083,404.06152,397.54852,375.8822,403.02601,403.02601,398.40659,405.37262,405.00993
282.3028,74.158316,70.13571,49.973479,209.8154,235.49555,269.23446,77.477253,68.810756,50.827528,202.39348,213.95987,268.11243,76.779392,67.014685,54.064614,208.682,208.58829,244.43223,1.0239994,0.9378506,0.85490931,2.1816147,2.2029557,2.6242689,1.4098939,1.2098391,1.0181147,2.5469939,2.4444783,2.9247885,2.1618135,1.6202067,1.1813689,3.4921646,2.8687057,2.8191467,350.3488,350.3488,360.92302,368.26729,365.59646,362.36428,362.36428,363.08678,368.9762,371.36338,386.75138,386.75138,373.7387,371.0398,370.99475,407.27399,407.27399,390.21204,380.59426,376.36363,436.42144,436.42144,418.79189,399.01955,382.38465
282.60594,73.24426,69.995275,50.305754,210.23896,234.87318,269.65824,77.466543,68.681707,51.201046,202.54018,214.89259,268.67855,76.770996,66.891954,53.853825,209.28504,209.28019,245.5478,1.0074989,0.93416505,0.85827755,2.2457288,2.3074042,2.6397659,1.3661767,1.1971545,1.0248641,2.6454645,2.5914652,2.8936028,2.0443833,1.5649258,1.1599193,3.560883,2.9702215,2.8661557,453.78875,453.78875,414.76921,380.9758,359.98709,482.36955,482.36955,446.55251,404.708,373.35798,503.89799,503.89799,472.93191,427.95421,387.73555,524.6541,524.6541,492.29384,447.51668,406.57369,554.21306,554.21306,509.853,471.28961,433.1469
282.91511,72.15878,69.763483,50.549349,211.88459,235.58595,269.8159,77.288153,68.690425,51.539301,202.60662,216.77984,268.90189,76.672301,66.663102,53.793221,210.22161,210.31282,245.19405,1.0474906,0.95342305,0.86023415,2.2983526,2.3928087,2.6161947,1.4445705,1.2329433,1.0343528,2.5919395,2.6343301,2.8919036,2.190287,1.6233406,1.177316,3.3997749,2.9849466,2.850776,394.11402,394.11402,415.77914,430.99656,438.11059,394.54498,394.54498,417.15833,439.38901,450.94756,416.1233,416.1233,426.11787,444.59197,456.98195,449.07295,449.07295,445.51438,454.73017,465.16665,476.76017,476.76017,465.33774,466.35169,473.34226
283.2004,71.435186,69.571623,50.730941,214.53486,236.0617,270.483,77.129862,68.702408,51.776576,203.44128,218.27505,269.54472,76.473601,66.497744,53.87335,211.20526,211.13927,245.97132,1.0930535,0.97360595,0.87803107,2.3485352,2.3912347,2.6250882,1.4944426,1.2612279,1.0600484,2.5765463,2.6078091,2.90837,2.2743911,1.6966786,1.2335932,3.3402541,2.9873939,2.929718,374.35049,374.35049,372.29172,365.62828,377.41417,409.33387,409.33387,402.11307,384.57786,388.12047,439.69108,439.69108,430.51145,410.15844,408.61593,456.19187,456.19187,448.60116,426.04645,419.80231,463.64074,463.64074,454.39448,436.08787,428.4222
283.51552,71.002357,69.446325,50.706894,216.89989,235.10555,271.19567,77.000093,68.560959,51.988768,205.35077,219.12308,269.51853,76.201027,66.361137,53.970816,212.20532,211.85338,248.11561,0.94545119,0.89017255,0.82402537,2.2891735,2.2400855,2.5377253,1.2745619,1.1282606,0.98082479,2.571455,2.5070579,2.8085531,1.8867834,1.4671941,1.1273619,3.2972459,2.8832504,2.9388988,393.96562,393.96562,407.83105,402.82813,388.23783,397.80092,397.80092,411.74543,412.87516,404.43622,398.13751,398.13751,411.26646,416.39912,410.80502,399.594,399.594,411.27024,419.07164,419.46773,406.0684,406.0684,415.23727,427.14482,431.09308
283.82065,70.469146,69.377174,50.445647,218.24269,233.14565,269.19211,76.830194,68.19621,52.21749,207.60272,219.6865,271.06774,75.889471,66.217586,54.002066,213.32478,212.65332,250.18273,0.87647926,0.83291255,0.77305467,2.140009,2.0971811,2.3522652,1.1765568,1.0495081,0.91730666,2.3886579,2.3741589,2.8102733,1.753433,1.3579167,1.0503973,2.8369141,2.6345184,2.8758176,361.48245,361.48245,360.56076,364.33006,374.45316,379.90293,379.90293,366.01182,360.52728,369.3306,405.74921,405.74921,379.32013,360.36864,365.32927,427.54861,427.54861,394.62655,365.99987,363.62031,432.18849,432.18849,402.44317,374.26339,367.21564
284.11677,69.977734,69.365689,50.09484,218.78791,230.69725,265.34437,76.740378,67.832765,52.548446,209.5327,220.24819,274.22849,75.84932,66.178356,54.066527,214.37095,213.334,250.10511,1.0363959,0.9245382,0.82133223,2.1338051,2.0765941,2.2843806,1.4598271,1.2156154,1.0026132,2.4407665,2.4146894,2.9292373,2.3120461,1.661587,1.185243,2.9231076,2.7117658,2.8878542,380.12184,380.12184,388.40936,378.80469,361.1,380.76998,380.76998,392.4437,389.63119,373.48952,377.08405,377.08405,391.26552,389.17497,374.71958,372.63165,372.63165,384.18887,386.51753,377.44089,372.41593,372.41593,374.07815,375.5938,372.19337
284.40708,69.772945,69.335574,49.72809,218.92355,228.3066,262.03886,76.755488,67.681241,52.830952,211.11478,220.44809,274.83665,76.022247,66.220884,54.251966,215.20713,213.912,249.80485,1.1158392,1.0034802,0.91358328,2.2791249,2.2217696,2.3768566,1.6062777,1.3330965,1.1134558,2.8321032,2.6901293,3.0114275,2.537125,1.8466897,1.3120899,3.8749493,3.1659725,3.0167966,329.24105,329.24105,337.48995,349.69484,362.47505,330.82446,330.82446,337.53626,346.29144,358.75689,337.22955,337.22955,340.70539,346.78138,354.34304,343.67775,343.67775,345.49429,347.86342,349.73351,344.4007,344.4007,347.56436,347.82427,346.81084
284.71165,69.804969,69.188272,49.311317,218.81152,226.22189,259.97852,76.781004,67.775641,52.808668,212.41837,219.64779,272.32518,76.110604,66.275032,54.452325,215.97154,214.22677,253.44873,1.0629174,0.98017743,0.88870874,2.2957461,2.2139558,2.4041358,1.4798947,1.2769008,1.0745097,2.8493612,2.5960405,2.798922,2.2712065,1.7206669,1.2578432,3.9492106,3.125729,3.0981847,310.14091,310.14091,321.15739,324.59249,333.65757,301.58059,301.58059,314.91225,323.4282,330.24281,298.76388,298.76388,314.12165,325.7194,330.39658,310.5584,310.5584,328.67038,333.35742,332.25013,340.31951,340.31951,348.94862,343.61431,334.67072
285.00957,69.938449,68.92511,48.839327,218.62675,224.90366,258.15217,76.785185,67.908347,52.580237,213.38477,218.13163,268.59156,76.022425,66.404773,54.551159,216.24756,214.10629,257.14397,0.97546319,0.90842598,0.82717075,2.2432832,2.178281,2.3776196,1.3124559,1.1480019,0.97264076,2.6810814,2.4325751,2.5973716,1.920632,1.5032698,1.1286291,3.4985146,2.9249387,2.9616055,371.4501,371.4501,339.41137,318.53792,304.10432,421.71462,421.71462,379.59483,360.34941,339.19378,461.50422,461.50422,423.96599,403.76083,375.67511,492.23933,492.23933,456.17427,428.8451,401.86212,506.63225,506.63225,479.67053,448.38239,419.87764
285.32458,69.920469,68.582909,48.370014,218.80666,224.78942,256.07083,76.806032,67.797791,52.497806,214.10069,216.23206,264.97639,76.059396,66.633225,54.755144,215.73499,213.42109,258.23339,0.95499007,0.89169563,0.81397746,2.2058903,2.1840495,2.3437666,1.2870786,1.1263986,0.95455056,2.5810125,2.3537338,2.5139657,1.9181922,1.4801975,1.0970541,3.1665604,2.7278893,2.7246041,401.80486,401.80486,410.77117,421.90874,416.71818,398.54463,398.54463,404.52068,413.88501,412.6797,408.3387,408.3387,405.99235,406.33448,409.13055,421.95598,421.95598,414.91239,403.67518,414.16744,429.723,429.723,422.46751,415.11753,420.06836
